condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,2.342,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,4.643,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,5.05
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,1.2,6.160,5.05
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.473,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,0.979,1.51
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2.393,2.52
